id,№,name,name_en,name_type,status,marki,sity,adress,x,y,telefon,site,time,time2,Способы оплаты
S1592,555,Джи Аш Моторс,Dzhi_Ash_Motors,Джи Аш Моторс. автосервис,Независимый,Все марки,Москва,Днепропетровский проезд. 7,37.62289377,55.61824088,(495) 226-33-59,www.ghm-avto.ru,,,Наличный расчет. Оплата через банк. через банк
S1593,556,Джикар,Dzhikar,Джикар. автоцентр,Независимый,Все марки,Москва,Огородный проезд. 9,37.60463037,55.81165505,(495) 646-83-00,www.g-car.ru,10:00-21:00,10:00-21:00,Наличный расчет
S1594,557,ДжипАвтодром,DzhipAvtodrom,ДжипАвтодром. техцентр,Независимый,Dodge. Jeep. Chrysler. Ford. Cadillac. Peugeot. Citroen. Renault,Москва,Дубровский 1-й проезд. 78/14 ст10 - 1 этаж,37.68350788,55.72361623,(495) 989-23-30,www.jeepautodrom.ru,10:00-20:00,10:00-18:00,Наличный расчет. Оплата через банк. через банк
S1595,558,Джип-Сервис,Dzhip-Servis,Джип-Сервис,Независимый,Все марки,Москва,Веткина. 2а,37.62203465,55.80482527,(495) 619-92-69,нет,,,Наличный расчет
S1596,559,Диагноз Авто,Diagnoz_Avto,Диагноз Авто. автосервис,Независимый,Все марки,Люберцы (Люберецкий район),3 Почтовое отделение. ст98 к1,37.86239971,55.68012758,(495) 744-98-99. 8-915-295-27-99,нет,,,Наличный расчет. Оплата через банк. через банк
S1597,560,Диар,Diar,Диар. СТО,Независимый,Все марки,Домодедово,Корнеева. 21а,37.77726375,55.4302115,(49679) 7-26-27,нет,,,Наличный расчет
S1598,561,Дига Моторс,Diga_Motors,Дига Моторс. автосервис,Независимый,Все марки,Москва,Озёрная. 44,37.44265794,55.66815874,(495) 735-65-58,нет,,,Наличный расчет. Оплата через банк. через банк
S1599,562,Дизель-Мастер,Dizel-Master,Дизель-Мастер. автокомплекс,Независимый,Все марки,Москва,Ташкентская. 28 ст5,37.80571898,55.70001334,(495) 506-06-92. (495) 510-84-64,www.alfa-diesel.ru,10:00-19:00,выходной,Наличный расчет. Оплата через банк. через банк
S1600,563,Дилижанс,Dilizhans,Дилижанс. автосервис,Независимый,Все марки,Москва,Олонецкая. 14,37.62049363,55.85411807,(499) 180-95-38,нет,,,Наличный расчет. Visa. MasterCard. Diners Club. American Express. Maestro Card
S1601,564,Динамика,Dinamika,Динамика. автосервис,Независимый,Все марки,Чёрная Грязь (Солнечногорский район),Чёрная грязь д. ст2а,37.31034496,55.97553388,(495) 725-36-63,нет,,,Наличный расчет
S1602,565,Дина,Dina,Дина. автосервис,Независимый,Все марки,Королёв,Вокзальный проезд. 2,37.82113204,55.92470343,,нет,,,Наличный расчет
S1603,566,Дискавери-сервис,Diskaveri-servis,Дискавери-сервис. автосервис,Независимый,Land-Rover,Москва,Свободы. 1 к6 ст1 - 1 этаж,37.44808081,55.82379944,(495) 740-53-42 (многоканальный). (499) 502-97-76 (многоканальный). (495) 978-05-35 (многоканальный),lrpride.ru,,,Наличный расчет. Оплата через банк. Visa. MasterCard. через банк. Visa. MasterCard
S1604,567,Для своих,Dlja_svoih,Для своих. автосервис,Независимый,Все марки,Москва,Плеханова. 10,37.75970733,55.75008355,(495) 972-64-22. (495) 971-67-11,www.sto-vao.ru,8:30-21:00,10:00-19:00,Наличный расчет. Оплата через банк. Visa. MasterCard. через банк. Visa. MasterCard
S1605,568,ДМАЛ Моторс,DMAL_Motors,ДМАЛ Моторс. автотехцентр,Независимый,Все марки,Москва,Рубцовская Набережная. 3 ст17 - 1 этаж,37.70099056,55.77697561,(495) 642-36-86. 8-925-088-70-01,нет,,,Наличный расчет
S1606,569,Дмитрий и Ко,Dmitrij_i_Ko,Дмитрий и Ко. автосервис,Независимый,Все марки,Нахабино,Лагерная. 20 - въезд с ул. 11 Саперов,37.16296061,55.84647041,(495) 720-26-02. 8-964-550-80-98,нет,,,Наличный расчет. Оплата через банк. через банк
S1607,570,ДМСервис,DMServis,ДМСервис. СТО,Независимый,Все марки,Москва,Новоалексеевская. 16 ст8,37.64906868,55.80823722,(495) 979-45-94. (495) 255-17-88,www.dmservis.ru,9:00-21:00,9:00-21:00,Наличный расчет. Оплата через банк. через банк
S1608,571,Доктор Авто,Doktor_Avto,Доктор Авто. автосервис,Независимый,Все марки,Москва,Пятницкое шоссе. 34 ст1,37.36225357,55.85326672,(495) 728-42-49 (многоканальный),www.doctoravto.ru,,,Наличный расчет
S1609,572,Доктор Вольт,Doktor_Volt,Доктор Вольт. автосервис,Независимый,Все марки,Москва,Каширское шоссе. 45,37.67731435,55.64450449,(495) 999-16-83. 8-906-075-79-31,doctor-volt.ru,9:00-20:00,9:00-20:00,Наличный расчет
S1610,573,Доктор Кар. ООО АвтоСтиль,Doktor_Kar__OOO_AvtoStil,Доктор Кар. автосервис. ООО АвтоСтиль,Независимый,Все марки,Москва,Краснобогатырская. вл50 ст1,37.70380378,55.80562251,(495) 795-40-45,www.doktorcar.ru,,,Наличный расчет
S1611,574,Доктор 4х4,Doktor_4h4,Доктор 4х4. автосервис,Независимый,Все марки,Москва,Стекольная 1-я. 7 ст8,37.65767895,55.60989028,(495) 772-86-72,doctor4x4.ru,9:30-19:00,10:30-18:30,Наличный расчет
S1612,575,ДОК-А сервис,DOK-A_servis,ДОК-А сервис. автосервис,Независимый,Все марки,Московская обл,Объездная дорога. 1,37.55475264,55.39006654,8-926-458-69-87,нет,,,Наличный расчет
S1613,576,Дом Моторов-СКЛ,Dom_Motorov-SKL,Дом Моторов-СКЛ. автосервис,Независимый,Все марки,Красногорск (Красногорский район),Железнодорожная. 33а - 1 этаж.  вход с торца,37.31078905,55.81188845,8-906-701-35-44,нет,,,Наличный расчет
S1614,577,Домодедовский Автосервис. ЗАО,Domodedovskij_Avtoservis__ZAO,Домодедовский Автосервис. ЗАО,Независимый,Все марки,Домодедово,Каширское шоссе. 105,37.77685068,55.42113728,(496) 797-74-22. 8-926-391-64-73. (496) 797-73-56,нет,,,Наличный расчет. Оплата через банк. Visa. MasterCard. Diners Club. Золотая Корона. American Express. Maestro Card. Union Card. 
S1615,578,Дом-1,Dom-1,Дом-1. автосервис,Независимый,Все марки,Москва,Широкая. 31/5 - 1 этаж.  вход со двора,37.67841253,55.88761741,(495) 475-02-38,нет,,,Наличный расчет. Оплата через банк. через банк
S1616,579,Дон,Don,Дон. автотехцентр,Независимый,Все марки,Московская обл,Дон. ст4 к1,37.75096703,55.47128014,8-901-531-53-54. (495) 706-86-87. 8-903-746-91-97,autosdon.ru,,,Наличный расчет. Оплата через банк. через банк
S1617,580,Доравто,Doravto,Доравто. автотехцентр,Независимый,Subaru. Mazda,Москва,Дорожный 1-й проезд. 9 - 1 этаж,37.62471063,55.61425134,(495) 933-88-99. 8-903-665-24-85,www.doravto.ru,10:00-19:00,10:00-19:00,Наличный расчет. Оплата через банк. через банк
S1618,581,Драйв Плюс,Drajv_Pljus,Драйв Плюс. автосервис,Независимый,Все марки,Москва,Дубнинская. 79 ст16,37.55363416,55.88820538,(495) 518-19-40. 8-925-249-28-38,нет,,,Наличный расчет. Оплата через банк. через банк
S1619,582,Драйвер,Drajver,Драйвер. автотехцентр,Независимый,Все марки,Москва,Архитектора Власова. 4 ст2,37.55357658,55.68057029,(495) 925-57-73,drive8r.ru,8:00-22:00,8:00-22:00,Наличный расчет. Оплата через банк. через банк
S1620,583,Драйв,Drajv,Драйв. автосервис,Независимый,Все марки,Москва,Открытое шоссе. 21 к12 ст2/1,37.75809274,55.82637158,,нет,,,Наличный расчет
S1621,584,Драйв,Drajv,Драйв. автотехцентр,Независимый,BMW,Москва,Горбунова. 12Б - 1 этаж,37.3819932,55.72376484,(495) 416-71-40. 8-926-209-71-40,www.drivecenter.ru,10:00-21:00,10:00-21:00,Наличный расчет
S1622,585,Драйв-Сервис,Drajv-Servis,Драйв-Сервис. СТО,Независимый,Все марки,Домодедово,Промышленная. 37,37.77883629,55.46701068,(499) 409-90-71. 8-910-404-98-98. доп. 1,www.драйвсервис.рф,9:00-20:00,9:00-20:00,Наличный расчет. Оплата через банк. через банк
